drugbank_id,disease_id
DB06372,C2316810
DB06372,C0022661
DB16362,C0752304
DB14233,C0865304
DB14233,C0036358
DB06697,C0344431
DB06697,C0042514
DB09037,C1328840
DB09037,C1846545
DB04815,C1142463
DB09084,C0037773
DB09084,C4721916
DB09084,C0751604
DB09084,C0751602
DB09084,C2931355
DB09084,C1541794
DB00985,C0010674
DB00985,C0392164
DB00985,C1527396
DB00298,C2938924
DB00298,C5243563
DB00394,C0262655
DB00394,C1536979
DB00394,C0042029
DB10664,C0019569
DB10664,C0266209
DB10664,C1257840
DB06774,C1368771
DB06774,C0006413
DB16019,C0268243
DB16019,C5539330
DB16019,C0268248
DB09228,C0023903
DB09228,C0345904
DB18739,C5686383
DB01403,C0549357
DB00519,C0877203
DB00519,C0729531
DB09074,C0035258
DB00571,C0206623
DB10465,C0340566
DB00603,C0003504
DB14007,C0242350
DB14007,C0234016
DB19414,C0268009
DB12016,C1096691
DB09345,C1960728
DB09345,C0234253
DB01114,C0679247
DB10605,C0004352
DB10605,C1510586
DB08814,C0026691
DB08814,C4721414
DB08814,C1392224
DB08814,C0334638
DB01333,C0039445
DB01333,C1571944
DB14512,C0596028
DB14512,C2936260
DB14512,C1305740
DB14512,C1571882
DB14512,C1540690
DB14512,C0024636
DB11125,C0010068
DB11125,C0010054
DB11125,C1956346
DB01033,C5690727
DB01033,C2938983
DB01033,C0431380
DB01588,C0011854
DB01588,C1542035
DB11936,C1275684
DB11936,C0005741
DB09299,C0007095
DB09299,C0334299
DB09299,C0600176
DB09299,C0205695
DB01003,C0409818
DB06288,C0014863
DB06288,C1579178
DB00091,C5979810
DB01119,C0750433
DB00244,C0276622
DB00244,C0042721
DB14116,C0919727
DB14116,C0919728
DB00434,C0268817
DB00413,C0020445
DB13434,C0027051
DB13434,C0010072
DB13434,C1534922
DB13434,C1534921
DB00452,C1961099
DB00572,C4521693
DB00572,C0339480
DB00572,C2932677
DB06419,C0376545
DB06419,C0348393
DB13434,C0862909
DB13434,C0334579
DB00846,C0005758
DB00846,C3714607
DB01197,C0276500
DB01197,C0019693
DB13345,C0236804
DB13345,C1534951
DB12364,C4324548
DB16222,C0008701
DB09037,C0521494
DB09037,C1142160
DB01099,C0019693
DB01099,C4505456
DB01099,C1535437
DB01099,C3854222
DB09135,C0263560
DB09135,C0037299
DB00591,C0022972
DB00591,C0549225
DB00620,C0235401
DB00620,C0580546
DB00620,C0151671
DB00620,C0271650
DB00620,C0159069
DB00620,C0362046
DB00736,C0242669
DB00736,C1971772
DB00736,C0405106
DB00316,C1688637
DB00316,C1735601
DB00415,C0238198
DB00415,C1704399
DB13503,C1458155
DB13271,C2826323
DB13271,C0796466
DB00569,C0036974
DB00472,C1302547
DB00043,C0027022
DB01140,C4758639
DB01140,C3889086
DB01140,C0266815
DB01140,C0079840
DB01140,C1563322
DB16222,C1266044
DB16222,C0007134
DB16222,C0279702
DB10912,C0038363
DB10912,C2937365
DB13972,C0079772
DB01238,C0851659
DB01238,C0001621
DB09140,C0854517
DB09140,C0086795
DB09140,C1578427
DB09140,C1578428
DB09140,C0023786
DB06374,C0033300
DB15822,C0011630
DB13503,C0852119
DB13503,C0032226
DB01032,C1834371
DB00257,C4761312
DB00257,C1579138
DB00257,C1537288
DB00257,C0162429
DB01656,C0276180
DB01656,C1282998
DB00968,C0339941
DB13881,C1333985
DB09447,C0035304
DB09324,C0233794
DB09324,C0423927
DB09324,C1578595
DB00395,C0160087
DB00395,C0392082
DB00395,C0435002
DB00979,C4045991
DB00979,C0206698
DB11312,C0473558
DB00104,C0859242
DB00104,C1565489
DB09037,C1996997
DB09037,C0037301
DB00928,C0750929
DB00928,C0750931
DB00928,C0555206
DB00928,C0750932
DB00928,C0003803
DB00175,C0086565
DB09341,C1299564
DB00443,C0332687
DB00443,C1536373
DB00199,C0349699
DB11705,C0877430
DB11705,C0004096
DB15965,C3536558
DB01151,C0152254
DB01151,C1536786
DB06205,C1168207
DB06205,C0340909
DB00850,C0023524
DB13503,C0034530
DB13503,C1510432
DB13503,C0034535
DB13503,C5970480
DB00823,C0034063
DB00653,C0281883
DB01602,C0575157
DB00741,C4082937
DB00741,C0520459
DB00741,C6007103
DB00741,C0085819
DB00741,C0948692
DB11365,C4048329
DB01017,C0948862
DB01017,C0339546
DB00331,C0036310
DB00331,C0029429
DB01172,C0034012
DB01172,C2874202
DB01172,C0392589
DB10583,C1857690
DB10583,C1571880
DB00394,C1096086
DB00394,C0239337
DB09299,C3266021
DB06205,C2887641
DB06205,C0546384
DB06794,C0854776
DB06794,C0235974
DB00009,C2729169
DB00009,C0037301
DB17762,C0267171
DB17762,C0152020
DB17762,C0522063
DB01592,C0005586
DB01592,C0005587
DB01592,C0024713
DB01592,C5676454
DB01592,C1852197
DB01592,C0853193
DB06724,C0035243
DB00620,C2243038
DB16582,C1263846
DB16582,C0041671
DB16582,C1321905
DB09567,C1168401
DB00860,C0016665
DB00860,C1535496
DB00860,C0580003
DB01409,C0017921
DB01409,C0340420
DB01409,C5700101
DB01409,C0751172
DB01409,C0751174
DB01409,C0751173
DB01409,C5700278
DB01409,C0342751
DB08816,C2607914
DB08816,C0348689
DB08816,C0035457
DB08816,C2603357
DB08816,C2004390
DB01390,C0005745
DB01390,C1578602
DB09072,C0549410
DB09072,C0852711
DB00286,C0024623
DB00286,C1299305
DB00286,C1578775
DB00286,C0699791
DB00864,C0001145
DB13882,C0409959
DB13882,C0240111
DB13882,C0029408
DB09084,C0745133
DB09084,C0221155
DB00450,C1277187
DB00450,C0242698
DB06779,C0016510
DB06149,C1739108
DB00514,C0747198
DB13943,C1318518
DB13943,C0029454
DB09389,C0699893
DB09389,C0007114
DB15883,C3161192
DB15883,C2748203
DB15883,C1112380
DB01118,C0343386
DB09151,C0520679
DB06774,C0043194
DB00641,C0346037
DB00998,C0949855
DB00998,C0751651
DB00998,C0949856
DB00998,C5828574
DB00998,C4021734
DB00998,C0949857
DB00998,C2931928
DB00936,C0854676
DB00936,C0086138
DB05084,C0027873
DB09543,C0520905
DB09543,C0520904
DB09543,C0520909
DB00207,C0409818
DB03166,C0575081
DB09320,C0472810
DB00318,C0029342
DB00318,C0276357
DB00635,C1263846
DB00635,C0041671
DB00635,C1321905
DB04876,C0423273
DB15944,C5400195
DB15944,C0152018
DB09037,C2875670
DB09037,C0423124
DB09037,C0010495
DB00850,C0162871
DB00850,C0003486
DB01262,C4520766
DB01262,C0417744
DB01262,C0853348
DB00177,C0520904
DB00177,C1868752
DB00388,C0001787
DB00388,C0029459
DB00388,C0410438
DB15776,C0279549
DB15776,C1292772
DB13968,C0238062
DB13968,C0021847
DB00958,C0027121
DB00958,C0544796
DB00958,C0158353
DB00958,C0751356
DB00958,C0751357
DB00503,C2721580
DB00503,C1135120
DB11201,C0027533
DB11201,C0018675
DB11201,C0018671
DB11201,C0746787
DB11201,C0887900
DB11201,C0751177
DB06691,C1301700
DB11714,C1384641
DB11714,C1534979
DB11714,C1971756
DB11714,C2350242
DB01086,C0456239
DB01086,C2239231
DB00759,C0524910
DB00759,C0400920
DB00864,C0023903
DB00864,C0345904
DB01009,C0852962
DB01009,C0269815
DB16599,C0235161
DB16599,C0917801
DB00781,C0235325
DB00972,C0424166
DB13803,C0205645
DB15907,C0030246
DB12249,C0268353
DB06791,C0332677
DB09331,C0569542
DB16165,C1282926
DB16165,C0376685
DB01114,C3665858
DB10694,C0376297
DB01064,C1542808
DB01064,C1534510
DB00820,C0578477
DB00770,C1299432
DB06147,C0079772
DB06147,C0079774
DB11074,C1960398
DB04839,C0019345
DB04839,C1579165
DB04839,C0341012
DB00257,C1760428
DB00572,C0524910
DB00572,C0400920
DB12489,C0019693
DB00370,C0041912
DB00370,C0264222
DB00370,C0851639
DB00156,C1281373
DB01275,C0851578
DB01275,C0700201
DB01275,C0037317
DB01275,C0852427
DB01275,C1540722
DB04865,C0270749
DB04865,C0270755
DB04865,C0037952
DB04865,C0033132
DB04865,C0024814
DB04865,C0004138
DB01620,C1697976
DB01620,C0342527
DB01041,C2349423
DB01041,C0752146
DB01041,C0522254
DB14725,C3838864
DB00736,C0034072
DB00878,C0017168
DB00878,C4317146
DB00878,C0559234
DB00878,C2004419
DB00878,C2004423
DB00878,C1535588
DB09035,C1969443
DB04924,C0522224
DB04924,C0234544
DB00812,C0178415
DB00959,C1828221
DB00514,C5690755
DB14223,C0159667
DB10283,C0333068
DB10283,C1536399
DB00331,C0340643
DB00945,C0232342
DB00047,C0006144
DB11006,C0221060
DB11006,C0853240
DB00400,C0278727
DB01144,C0019693
DB01144,C4505456
DB01144,C1535437
DB01144,C3854222
DB00635,C2239176
DB00635,C0023903
DB00635,C1540768
DB00635,C0345904
DB09046,C0006818
DB09046,C0275979
DB08912,C0002382
DB00635,C0205698
DB13261,C0239377
DB13261,C1535553
DB01238,C0750901
DB00685,C0242379
DB00685,C1306460
DB00685,C0684249
DB00685,C1578781
DB13434,C0520905
DB13434,C0520904
DB13434,C0520909
DB01415,C0278987
DB15233,C1140716
DB15233,C0003132
DB15233,C0270611
DB16747,C0000727
DB16747,C2910387
DB00478,C0235874
DB09019,C0026691
DB09019,C4721414
DB09019,C1392224
DB09019,C0334638
DB00563,C1868885
DB00563,C0020538
DB08908,C0151878
DB08908,C0855333
DB01053,C4290049
DB01053,C0014061
DB01053,C0014054
DB01053,C0032858
DB01053,C0015632
DB01053,C0751103
DB01053,C0751104
DB00394,C5887146
DB00742,C1858680
DB14901,C0861881
DB14901,C0278718
DB00381,C0017531
DB10321,C0152096
DB10321,C4317091
DB08822,C0860218
DB00945,C3495676
DB00945,C5574707
DB00945,C0266215
DB01109,C1737264
DB01109,C0042514
DB13180,C0750901
DB15794,C5546448
DB00477,C0854517
DB00477,C0086795
DB00477,C1578427
DB00477,C1578428
DB00477,C0023786
DB05578,C0034079
DB05578,C0149726
DB00947,C0023885
DB00169,C0032962
DB00169,C5545313
DB00169,C1535117
DB00741,C1868711
DB08936,C1332078
DB12328,C0395932
DB08984,C0007097
DB08984,C0205698
DB08984,C0205696
DB08984,C0205697
DB08984,C0205699
DB08984,C1579213
DB08984,C0006826
DB00411,C3805232
DB00411,C0026987
DB16703,C5942632
DB16703,C4041537
DB10860,C0401149
DB10860,C0949135
DB09298,C3888461
DB00112,C0752304
DB00874,C0220650
DB00874,C0686377
DB01109,C0600260
DB00972,C0521619
DB16577,C0160663
DB00928,C0151945
DB13956,C0027339
DB15907,C0280100
DB15907,C0027651
DB13180,C0403445
DB01137,C0751963
DB01137,C0521542
DB01137,C0455718
DB00465,C0149726
DB10292,C0233488
DB00994,C0262374
DB00994,C0266229
DB01075,C1531608
DB01075,C0026764
DB13287,C0263874
DB13287,C0158266
DB09037,C3495890
DB01132,C0339143
DB01132,C1563709
DB01132,C0376323
DB01132,C0155264
DB00321,C0019693
DB01420,C0085633
DB01420,C0233472
DB14016,C0574785
DB16694,C0340369
DB00615,C1333071
DB00615,C0008487
DB00186,C0017181
DB00186,C0018932
DB00446,C0745744
DB00446,C2936476
DB15617,C1264521
DB09449,C0038437
DB09449,C0042025
DB09536,C0001815
DB01109,C0151824
DB00443,C0751356
DB00852,C0346064
DB00075,C0393819
DB00126,C0349071
DB00126,C0016167
DB12820,C0409966
DB11714,C1997440
DB00112,C0339822
DB00371,C1290884
DB06723,C0267446
DB06723,C0017160
DB15171,C0234254
DB15171,C0030193
DB11718,C0684337
DB18927,C0007097
DB18927,C0006826
DB01098,C5849486
DB01098,C1868713
DB00939,C0268390
DB09153,C0855095
DB09153,C0024303
DB00421,C0030297
DB00421,C0235974
DB00421,C0346647
DB00421,C5779842
DB00712,C0040921
DB13257,C0026769
DB13257,C0751324
DB13257,C2875068
DB00993,C0342790
DB14539,C2609269
DB14539,C0020456
DB00183,C0149645
DB00183,C0037928
DB00598,C0079027
DB00070,C0947767
DB08889,C1142264
DB08889,C1306889
DB00620,C0276500
DB00620,C0019693
DB13180,C0265275
DB09101,C0278742
DB00966,C0278506
DB01141,C0085684
DB01141,C1579214
DB01141,C1563334
DB01141,C0270810
DB00907,C0241981
DB00907,C0278126
DB00907,C0427108
DB00907,C0575090
DB14922,C0234233
DB00575,C0346990
DB00575,C0346989
DB09041,C0012814
DB01068,C0861727
DB01068,C0854775
DB13514,C0030920
DB00228,C0024638
DB00228,C0232511
DB00228,C3714535
DB00166,C1834155
DB00166,C5819574
DB00166,C5819575
DB00166,C0020538
DB09322,C0343081
DB09322,C0406509
DB09322,C2888634
DB09322,C0263400
DB13679,C0236642
DB13679,C0338451
DB13679,C1386519
DB13679,C0282513
DB13679,C1571839
DB01047,C0040456
DB01047,C1571719
DB00540,C3463824
DB00540,C0265219
DB00540,C2713368
DB00540,C0033027
DB00540,C1536884
DB00540,C1542812
DB01598,C4022738
DB11578,C0016627
DB00201,C0009663
DB00201,C1540625
DB15827,C0278566
DB12377,C0677607
DB12377,C1578844
DB12377,C1541729
DB12377,C0920350
DB06767,C0206754
DB06767,C0206695
DB01284,C0276535
DB01284,C0036220
DB10987,C3696962
DB10987,C3495826
DB14156,C0857808
DB14156,C3203551
DB18712,C0026269
DB18712,C0264766
DB01234,C2937222
DB01234,C5779507
DB11294,C0342500
DB13434,C0271066
DB13434,C0600518
DB00257,C0029396
DB00257,C5959994
DB15794,C2721575
DB00875,C0263678
DB00875,C0003864
DB08934,C0339807
DB08934,C0339808
DB08934,C3875472
DB08934,C3873561
DB08934,C1571969
DB08934,C3266025
DB08934,C4087338
DB10335,C0595995
DB09314,C0522178
DB00316,C0752304
DB00316,C0003132
DB00316,C0270611
DB14539,C0740380
DB14539,C0586989
DB09209,C0007774
DB08811,C0020565
DB08811,C1971741
DB08811,C2225524
DB01114,C0032969
DB01114,C0085207
DB00945,C0027086
DB00945,C0023267
DB09285,C1304119
DB08911,C0026848
DB08911,C0026857
DB08911,C0263660
DB00641,C1442965
DB00641,C0022441
DB00641,C1608301
DB00994,C0152459
DB00994,C0344310
DB00959,C3805043
DB11817,C0036337
DB00744,C2242472
DB00744,C2242473
DB00744,C0029443
DB09255,C3697756
DB09255,C1719710
DB10517,C0085129
DB10517,C0004096
DB14740,C0018571
DB14740,C0743668
DB01331,C1368898
DB01331,C1879828
DB09449,C0085253
DB09449,C0087031
DB00622,C0022806
DB00622,C1579138
DB01380,C0006433
DB01133,C0028715
DB01133,C0851358
DB00482,C0023462
DB13908,C0855111
DB06206,C0867389
DB09125,C0238198
DB09125,C1704399
DB08934,C0153252
DB04876,C2732433
DB04876,C1719390
DB04876,C1719391
DB01620,C0085090
DB00973,C3164302
DB00994,C0005904
DB14539,C0023522
DB14539,C2713319
DB14539,C0751278
DB14539,C0751276
DB14539,C0751279
DB01060,C0024713
DB01060,C0853193
DB11936,C2349423
DB11936,C0752146
DB11936,C0522254
DB12281,C0024623
DB12281,C1299305
DB12281,C1578775
DB12281,C0699791
DB01142,C1135191
DB01142,C3839346
DB01142,C0023212
DB16695,C0869523
DB09037,C0237123
DB09037,C4316881
DB09037,C0038580
DB09037,C0236969
DB09037,C0038586
DB09037,C1510472
DB09037,C0013170
DB09037,C0013146
DB09037,C0013222
DB09037,C0740858
DB09037,C0029231
DB09037,C0346627
DB09037,C0021841
DB00883,C3463824
DB00883,C0265219
DB00883,C2713368
DB00883,C0033027
DB00883,C1536884
DB00883,C1542812
DB01164,C4255010
DB01164,C4509200
DB01164,C1561921
DB01164,C0494580
DB01164,C0542269
DB01164,C1400511
DB01164,C1276061
DB01164,C1536222
DB01164,C1536221
DB01164,C0155626
DB00717,C0020538
DB00717,C0857121
DB00717,C0497247
DB00717,C2240377
DB13679,C0029459
DB00199,C0030499
DB00199,C0041849
DB13524,C0278488
DB00809,C0274317
DB09238,C0553573
DB09238,C1542521
DB02959,C0085207
DB11093,C0752121
DB01284,C0034887
DB01284,C0009376
DB01284,C1302401
DB01284,C0949059
DB01284,C0267573
DB01284,C0002753
DB01284,C1534414
DB10583,C0235439
DB10583,C0085649
DB00860,C1868851
DB03904,C0001623
DB03904,C0405580
DB09534,C0279800
DB00319,C0279836
DB00825,C1400433
DB00825,C0349280
DB00825,C0021122
DB00825,C0868740
DB03793,C0019555
DB03793,C4551649
DB03793,C3280020
DB03793,C1540985
DB01013,C0410619
DB01013,C0021818
DB09133,C1997450
DB00286,C0343363
DB00286,C1556064
DB00085,C0024299
DB00085,C1536821
DB00309,C5848153
DB00309,C0023374
DB00309,C1542129
DB11004,C0033036
DB00535,C0862312
DB00114,C5788329
DB00114,C0020476
DB00114,C0020473
DB00252,C0027765
DB00252,C1112108
DB00252,C1535530
DB01060,C4511579
DB00186,C1399682
DB00186,C0085592
DB00186,C5234914
DB00186,C0282507
DB00186,C5392210
DB09301,C0232487
DB09035,C0023267
DB09035,C0042133
DB01190,C0401151
DB01190,C1536807
DB01190,C0011991
DB00099,C0346161
DB00099,C4721610
DB13028,C0003872
DB11835,C3266628
DB00343,C1136321
DB00343,C1708272
DB19043,C0039591
DB11714,C2362739
DB11714,C1534995
DB11714,C1626204
DB11714,C0577627
DB00355,C0700367
DB00355,C0280788
DB15118,C0010036
DB00541,C0343730
DB00541,C1540624
DB00541,C0009663
DB09037,C0857741
DB09037,C0149836
DB13612,C0036974
DB13612,C5400441
DB13612,C2938913
DB00915,C0035235
DB09156,C0014805
DB11853,C0339505
DB11853,C0035328
DB11853,C1527411
DB02703,C0022283
DB02703,C0036305
DB02703,C0549567
DB02703,C1535007
DB01075,C1168273
DB01075,C1632842
DB01197,C0042721
DB01197,C5442209
DB00530,C0854994
DB14644,C1096106
DB12867,C0280313
DB00935,C0019247
DB01416,C0027073
DB01416,C0016053
DB01416,C0553642
DB01101,C0264719
DB09321,C0024408
DB09321,C0751670
DB09321,C0751671
DB09321,C0751669
DB09321,C0751668
DB00678,C0264423
DB11068,C0149925
DB00829,C0030246
DB15888,C4509421
DB15888,C0031190
DB00479,C1334807
DB00766,C0235328
DB00766,C0460048
DB00788,C0577628
DB00788,C0856604
DB01592,C0277525
DB01165,C0333983
DB01165,C0032584
DB05258,C1535886
DB05258,C0852469
DB01323,C5577628
DB01323,C4551538
DB00860,C4290049
DB00860,C0014061
DB00860,C0014054
DB00860,C0032858
DB00860,C0015632
DB00860,C0751103
DB00860,C0751104
DB15090,C4759706
DB09035,C0269226
DB09035,C0149931
DB06788,C2316212
DB06788,C0268390
DB06788,C0343068
DB06788,C0409818
DB06788,C4268692
DB00586,C0155877
DB00586,C1827849
DB00586,C1971663
DB00586,C1535057
DB00586,C0004096
DB09462,C3838785
DB00608,C1389018
DB00608,C2910128
DB00608,C1389016
DB00608,C0014116
DB00608,C0344783
DB09133,C0876926
DB09133,C0236959
DB09133,C0018674
DB00977,C0458219
DB15774,C0027859
DB15774,C0474740
DB15774,C0751380
DB15774,C1571848
DB15774,C0027809
DB11604,C0034063
DB15776,C0404521
DB09035,C0854686
DB09035,C0281803
DB00927,C1136043
DB00927,C0027832
DB00927,C1136042
DB00927,C1136041
DB00927,C0162678
DB00798,C1320716
DB13915,C1328499
DB13915,C1328330
DB13879,C1536143
DB13879,C1112276
DB13520,C3830362
DB13520,C4552766
DB13520,C0000786
DB13520,C0000822
DB15885,C0079744
DB15885,C3472614
DB15885,C2853905
DB15885,C2853909
DB15885,C2853906
DB15885,C2853903
DB15885,C2853904
DB15885,C2853907
DB00871,C0162316
DB00871,C0008272
DB00871,C0002884
DB00871,C1535542
DB00871,C1534243
DB00668,C1112791
DB00668,C0439857
DB11703,C0020302
DB11703,C2981140
DB11703,C1398749
DB11703,C1398747
DB11703,C1403467
DB11703,C1393650
DB11703,C0266548
DB11703,C4551507
DB17538,C3540852
DB17538,C3536984
DB17538,C3536983
DB00052,C5848104
DB00052,C0036508
DB00052,C0221244
DB09037,C1290869
DB08971,C0428713
DB08971,C0428714
DB01381,C0276340
DB00867,C4073115
DB00959,C0751568
DB00959,C0041318
DB00959,C2880131
DB00959,C0275907
DB01340,C0264939
DB14539,C0279543
DB14539,C4761078
DB14539,C2861580
DB14539,C1292771
DB14539,C2861579
DB06702,C0333949
DB08912,C0238132
DB11330,C1456270
DB00410,C0333667
DB00671,C0677984
DB00741,C0023474
DB00741,C0279543
DB09074,C0854769
DB00620,C1449852
DB01190,C0085110
DB01190,C0242583
DB01190,C2700553
DB01190,C1536336
DB01190,C2711630
DB12329,C1279481
DB12329,C2711630
DB10733,C0154575
DB10733,C1971680
DB10733,C3272111
DB00281,C0156181
DB00281,C1535183
DB00975,C0000809
DB00091,C0041667
DB01139,C0919976
DB12872,C0853244
DB12872,C0039503
DB14297,C0206746
DB00073,C0018213
DB00073,C1546327
DB00073,C0342122
DB00073,C1536333
DB00073,C5546093
DB00073,C0342142
DB04165,C0413070
DB00091,C5780931
DB00091,C0428886
DB00086,C0029166
DB09019,C0235527
DB09019,C1541842
DB09019,C1541843
DB00874,C0343641
DB00874,C0950124
DB01086,C0079744
DB01086,C3472614
DB01086,C2853905
DB01086,C2853909
DB01086,C2853906
DB01086,C2853903
DB01086,C2853904
DB01086,C2853907
DB00695,C0021295
DB09089,C0334108
DB01190,C1299433
DB06205,C4511668
DB06205,C5442281
DB03904,C0009770
DB03904,C1535424
DB03904,C0392644
DB08818,C0271933
DB00271,C0155336
DB00271,C0038379
DB00927,C0235181
DB00927,C0240735
DB01330,C1263846
DB01330,C0041671
DB01330,C1321905
DB04924,C0162385
DB04924,C0015802
DB01390,C0016665
DB01390,C1535496
DB01390,C0580003
DB14922,C0023467
DB14962,C1304487
DB00169,C0268390
DB13977,C4551829
DB13977,C0751922
DB13977,C0456516
DB13977,C0751920
DB13977,C0751921
DB13977,C0007286
DB13977,C1534962
DB01151,C0002874
DB01151,C1534248
DB00955,C0206663
DB13025,C0341216
DB09231,C0079774
DB00967,C0221757
DB09449,C0236720
DB01060,C1378703
DB01060,C0740457
DB02659,C5551904
DB11113,C0343363
DB11113,C1556064
DB13706,C1536220
DB13706,C0155626
DB04794,C0019693
DB04794,C4505456
DB04794,C1535437
DB04794,C3854222
DB05351,C0151521
DB05351,C0853847
DB08875,C1698668
DB08875,C1561230
DB10464,C0751562
DB10464,C0040560
DB10464,C0554616
DB10464,C1571819
DB10464,C1535428
DB00091,C0002170
DB00594,C0011268
DB00594,C1971024
DB00594,C1579953
DB00297,C0855027
DB10570,C0038437
DB10570,C0042025
DB13306,C2938924
DB13306,C5243563
DB08985,C0751967
DB00443,C0852104
DB00635,C0004930
DB00635,C1571899
DB00440,C0085393
DB00440,C0021051
DB01164,C1279420
DB01164,C0003469
DB02638,C0206064
DB02638,C3495826
DB10717,C1533217
DB10385,C0276501
DB16603,C1963943
DB16603,C0151942
DB01114,C0235982
DB01114,C0597984
DB01114,C0267925
DB00741,C0595939
DB00741,C0495466
DB00353,C0035357
DB00353,C4048297
DB00186,C5392833
DB16783,C0039106
DB16783,C0588125
DB16783,C1318543
DB09209,C0006035
DB09209,C0035021
DB01234,C1442837
DB00850,C1306762
DB00850,C0023370
DB09314,C0153878
DB08979,C1112209
DB09536,C0019372
DB09536,C0037140
DB01914,C0027627
DB01914,C2939419
DB01914,C0346957
DB00107,C1268935
DB00479,C0271468
DB00479,C1541858
DB09037,C0266061
DB09037,C1540690
DB09037,C0024636
DB00635,C0235841
DB00635,C3854482
DB09065,C0014858
DB09065,C0028705
DB09065,C0014863
DB01039,C0029458
DB12457,C0038354
DB12457,C1578717
DB12457,C1534252
DB08904,C2675897
DB00586,C0002395
DB00586,C3665464
DB00999,C0002395
DB00999,C3665464
DB05812,C0334245
DB05812,C0006079
DB05812,C1578552
DB05812,C1579148
DB05812,C0007137
DB00597,C2729169
DB00597,C0037301
DB00218,C0345904
DB12543,C0151636
DB12543,C0428995
DB01112,C0009759
DB00659,C2712122
DB00620,C0268849
DB00620,C0878773
DB00620,C1857858
DB14644,C0521659
DB12751,C5566849
DB12917,C0851984
DB12917,C0947859
DB12917,C0012243
DB12917,C0751075
DB12917,C0017185
DB12917,C0685938
DB09512,C0851300
DB09512,C0013604
DB09512,C0474435
DB00126,C0400966
DB00126,C3241937
DB00126,C5577648
DB00126,C5942689
DB13915,C0151332
DB13915,C0041296
DB01030,C1282585
DB11580,C0039235
DB11580,C0039240
DB00572,C0432487
DB04075,C0040456
DB04075,C1571719
DB00860,C5979960
DB00860,C0026848
DB00316,C0234894
DB00316,C0175167
DB00026,C0151735
DB00026,C1096343
DB00388,C1701940
DB00388,C2189270
DB00388,C0004626
DB00388,C0032285
DB01076,C0555971
DB09317,C0009353
DB09317,C0748233
DB09317,C0555334
DB09317,C5551302
DB09317,C0347795
DB09317,C5691300
DB09317,C0034628
DB09318,C0005684
DB13425,C0546983
DB13425,C1136202
DB13425,C1971609
DB00685,C0579124
DB00531,C1328504
DB00112,C0340076
DB00112,C0034068
DB00112,C0004096
DB08837,C0564786
DB08881,C5197804
DB08881,C0272229
DB08881,C0398686
DB08881,C5197805
DB00200,C0877438
DB00200,C0878544
DB00993,C0020449
DB00916,C0018081
DB00916,C1534406
DB01004,C0343458
DB00413,C1258104
DB00413,C0036421
DB09325,C1997217
DB09325,C0017638
DB08810,C0151544
DB06823,C1290379
DB00965,C0856619
DB00965,C0549622
DB00176,C0040588
DB00176,C0266138
DB00959,C4524040
DB00959,C0242339
DB00852,C0855243
DB01327,C0032460
DB01327,C1136382
DB01327,C1534427
DB01406,C0263383
DB00280,C0206368
DB00280,C0311341
DB00105,C1843921
DB00105,C0575090
DB11482,C0863015
DB00291,C1142258
DB00291,C2226910
DB00564,C0030297
DB00564,C0235974
DB00564,C0346647
DB00564,C5779842
DB12159,C1621895
DB11581,C0268800
DB11581,C3887499
DB09102,C0686277
DB09102,C1378315
DB00763,C0018213
DB00763,C1546327
DB00763,C0342122
DB00763,C1536333
DB00763,C5546093
DB00763,C0342142
DB11166,C0852222
DB11166,C1510471
DB11166,C0376286
DB11166,C1537288
DB11166,C0342931
DB06695,C3263723
DB10718,C1272559
DB10718,C0042870
DB00994,C4552318
DB13257,C0393745
DB00177,C1322286
DB00177,C0205969
DB01174,C0038366
DB01174,C0341012
DB01005,C1328252
DB01005,C0023288
DB15819,C2931171
DB09019,C1322286
DB01155,C0040021
DB00985,C0474017
DB09035,C0022661
DB09035,C1579030
DB09035,C1561643
DB00664,C0398795
DB09157,C0520679
DB01114,C0034735
DB01114,C1282916
DB01114,C0034734
DB01114,C1537215
DB01114,C1546186
DB01114,C1277109
DB09037,C0740404
DB09037,C5577737
DB00514,C0271801
DB00514,C4316995
DB00514,C3665349
DB00514,C0020676
DB00514,C2004231
DB00514,C1534232
DB02659,C0270911
DB10830,C1264020
DB11126,C0154694
DB11126,C1571858
DB11126,C0018989
DB11126,C0018991
DB00316,C2891282
DB01129,C0861745
DB01129,C0235974
DB00563,C0332687
DB11718,C1167706
DB11718,C0274417
DB00663,C0269825
DB00663,C5200763
DB01624,C0747752
DB01624,C0740858
DB00654,C2231171
DB00860,C0149517
DB00860,C1534932
DB00577,C0751152
DB13163,C1400137
DB01057,C0266316
DB00625,C1370824
DB00316,C0036689
DB00875,C0458225
DB01410,C4082764
DB01410,C0851981
DB00825,C0403677
DB09035,C2242814
DB09035,C0001344
DB13520,C0524851
DB13520,C0270715
DB13520,C0751733
DB00852,C0452131
DB00860,C0010054
DB00860,C2003996
DB00860,C2003997
DB10287,C0398686
DB12543,C2931279
DB00213,C0153618
DB00213,C0346265
DB00213,C0346258
DB00213,C1306028
DB00878,C0151836
DB00878,C0033958
DB00878,C0349198
DB00878,C0152126
DB00878,C1704268
DB00878,C1456784
DB13434,C0852882
DB13434,C3647480
DB13434,C0392190
DB10898,C0001486
DB00443,C0262975
DB00091,C0272170
DB00635,C0271084
DB00635,C3888896
DB00635,C0750175
DB00201,C0018133
DB00424,C0039980
DB06415,C0153445
DB06415,C0279637
DB00959,C0015458
